block_id,log,label,cause,raisonnement
blk_4599950495841528213,081110 223311 16266 INFO dfs.DataNode$DataXceiver: Receiving block blk_4599950495841528213 src: /10.251.194.102:59433 dest: /10.251.194.102:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit une demande de transfert de données. Étape 2 : Le nœud de données identifie la source et la destination du bloc de données. Étape 3 : Le transfert de données est effectué de la source à la destination
blk_-8524952715666214329,081110 223410 16237 INFO dfs.DataNode$PacketResponder: Received block blk_-8524952715666214329 of size 67108864 from /10.251.90.64,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer de son intégrité.
blk_-5882295985950637419,081110 223615 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-5882295985950637419 size 67108864,Normal,Le bloc de données a été ajouté avec succès,Étape 1 : Le système de fichiers HDFS a reçu une demande d'ajout de bloc. Étape 2 : Le système a vérifié la disponibilité de l'espace de stockage. Étape 3 : Le bloc a été ajouté avec succès au système de fichiers
blk_-1485109068671160157,081110 223623 16188 INFO dfs.DataNode$PacketResponder: Received block blk_-1485109068671160157 of size 67108864 from /10.251.71.68,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est stocké sur le disque. Étape 3 : L'opération est enregistrée dans les logs HDFS
blk_3586596428873150919,081110 223802 15593 INFO dfs.DataNode$PacketResponder: Received block blk_3586596428873150919 of size 67108864 from /10.251.26.131,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le niveau d'information INFO.
blk_-7815259387557421424,081110 223833 16297 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7815259387557421424 src: /10.250.13.240:50649 dest: /10.250.13.240:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit une demande de transfert de données. Étape 2 : Le nœud de données identifie la source et la destination du bloc de données. Étape 3 : Le transfert de données est effectué de la source à la destination
blk_3358274959811806117,081110 223849 16493 INFO dfs.DataNode$DataXceiver: Receiving block blk_3358274959811806117 src: /10.251.106.214:51334 dest: /10.251.106.214:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit une demande de transfert de données. Étape 2 : Le nœud de données identifie la source et la destination du bloc de données. Étape 3 : Le transfert de données est effectué de la source à la destination
blk_-5927343391895571936,081110 223854 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-5927343391895571936 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter les modifications. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_8907528844412790999,081110 223905 16320 INFO dfs.DataNode$DataXceiver: Receiving block blk_8907528844412790999 src: /10.251.126.227:42572 dest: /10.251.126.227:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit une demande de transfert de données. Étape 2 : Le nœud de données vérifie la source et la destination du transfert. Étape 3 : Le transfert de données est effectué avec succès
blk_5262186175243998904,081110 224059 16244 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_5262186175243998904 terminating,Normal,Fin de la transmission de données,Étape 1 : Le nœud de données a terminé la transmission de données. Étape 2 : Le processus PacketResponder a été arrêté. Étape 3 : Le bloc de données a été traité avec succès.
blk_-1704027189958470814,081110 224154 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_-1704027189958470814 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter les modifications. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_-337665304078248571,081110 224209 16540 INFO dfs.DataNode$DataXceiver: Receiving block blk_-337665304078248571 src: /10.251.106.37:55462 dest: /10.251.106.37:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode.
blk_-2023442822091562967,081110 224212 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2023442822091562967 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du nouveau bloc. Étape 3 : Le bloc est ajouté avec succès et son emplacement est enregistré pour une récupération future.
blk_1779145401405339993,081110 224218 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_1779145401405339993 size 28499417,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc de données est ajouté avec succès au système de fichiers HDFS.
blk_7705518309270121951,081110 224338 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_7705518309270121951 size 67108864,Anomaly,Ajout d'un bloc de stockage,Étape 1 : Le système de fichiers HDFS a ajouté un nouveau bloc de stockage. Étape 2 : Le bloc a été ajouté à l'adresse IP 10.251.199.159 et au port 50010. Étape 3 : La taille du bloc est de 67108864 octets.
blk_-9120005470237070778,081110 224437 16512 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-9120005470237070778 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès ou n'est plus nécessaire. Étape 3 : Le PacketResponder est arrêté pour libérer les ressources système.
blk_3849239820458663566,081110 224504 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_3849239820458663566 size 67108864,Normal,Ajout d'un bloc de données dans HDFS,Étape 1 : Le système de fichiers HDFS a détecté un nouveau bloc de données. Étape 2 : Le bloc a été ajouté à la carte de blocs. Étape 3 : Le serveur de noms HDFS a mis à jour sa carte de blocs pour refléter le changement.
blk_-1657856234642335063,081110 224632 16607 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1657856234642335063 src: /10.251.38.197:44516 dest: /10.251.38.197:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées de la source à la destination spécifiée
blk_6490003020931145707,081110 224636 16576 INFO dfs.DataNode$PacketResponder: Received block blk_6490003020931145707 of size 67108864 from /10.251.42.246,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est consigné dans les journaux HDFS.
blk_6048652012880073760,081110 224637 16371 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_6048652012880073760 terminating,Normal,Fin de la transmission de données,Étape 1 : Le DataNode a terminé la transmission de données pour un bloc spécifique. Étape 2 : Le processus PacketResponder a été arrêté pour ce bloc. Étape 3 : L'événement est considéré comme normal et ne nécessite pas d'intervention.
blk_5648034804629064273,081110 224652 16437 INFO dfs.DataNode$PacketResponder: Received block blk_5648034804629064273 of size 67108864 from /10.251.91.159,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS
blk_5912213716795619450,081110 224732 16377 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_5912213716795619450 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès. Étape 3 : Le processus de réponse de paquet est arrêté.
blk_-5534560875087182998,081110 224746 16694 INFO dfs.DataNode$PacketResponder: Received block blk_-5534560875087182998 of size 67108864 from /10.250.7.230,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer de son intégrité.
blk_3376391218693716925,081110 224755 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001560_0/part-01560. blk_3376391218693716925,Normal,Allocation d'un bloc dans HDFS,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS détermine la nécessité d'allouer un nouveau bloc pour stocker les données. Étape 3 : Le bloc est alloué avec un identifiant unique, tel que blk_3376391218693716925, pour stocker les données dans le répertoire spécifié."
blk_2691304991047255190,081110 224817 16597 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_2691304991047255190 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a achevé sa tâche pour le bloc spécifié. Étape 3 : Le processus s'est terminé normalement sans erreur.
blk_8708862520108736953,081110 224932 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001230_0/part-01230. blk_8708862520108736953,Normal,Allocation de bloc dans HDFS,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem de HDFS alloue un bloc pour stocker les données. Étape 3 : Le bloc est identifié par un ID unique, tel que blk_8708862520108736953, pour une gestion efficace des données."
blk_-5718873743060788176,081110 224938 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_-5718873743060788176 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS.
blk_-2989288139685694818,081110 224958 16603 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2989288139685694818 src: /10.250.19.227:60160 dest: /10.250.19.227:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode
blk_6245594177708848366,081110 225056 16728 INFO dfs.DataNode$DataXceiver: Receiving block blk_6245594177708848366 src: /10.250.15.198:46793 dest: /10.250.15.198:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées de la source vers la destination spécifiée
blk_4433676399725693167,081110 225124 16591 INFO dfs.DataNode$PacketResponder: Received block blk_4433676399725693167 of size 67108864 from /10.251.37.240,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les logs HDFS avec le label Normal.
blk_-5644397018622018109,081110 225213 16632 INFO dfs.DataNode$PacketResponder: Received block blk_-5644397018622018109 of size 67108864 from /10.251.109.236,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_-6986311820863339652,081110 225305 16687 INFO dfs.DataNode$PacketResponder: Received block blk_-6986311820863339652 of size 67108864 from /10.251.71.240,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_207875475387433291,081110 225351 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.64:50010 is added to blk_207875475387433291 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS.
blk_-7115635482536854135,081110 225400 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.225:50010 is added to blk_-7115635482536854135 size 67108864,Normal,Ajout d'un bloc de données dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_-1956140031907143783,081110 225423 16747 INFO dfs.DataNode$PacketResponder: Received block blk_-1956140031907143783 of size 67108864 from /10.251.70.112,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer de son intégrité.
blk_7534378757788640871,081110 225642 16655 INFO dfs.DataNode$PacketResponder: Received block blk_7534378757788640871 of size 67108864 from /10.251.214.130,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS avec le label Normal.
blk_8196657927516481490,081110 225740 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-01662. blk_8196657927516481490,Normal,Allocation de bloc pour un fichier temporaire,Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem détermine que le fichier est temporaire et nécessite un bloc pour stocker les données. Étape 3 : Le NameSystem alloue un bloc avec l'ID blk_8196657927516481490 pour le fichier temporaire.
blk_-5029807829679779067,081110 225813 16867 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5029807829679779067 src: /10.251.122.79:49600 dest: /10.251.122.79:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées de la source à la destination spécifiée
blk_-3657751236932275338,081110 225905 16532 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3657751236932275338 src: /10.251.123.99:50481 dest: /10.251.123.99:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit une demande de transfert de données. Étape 2 : Le nœud de données identifie la source et la destination du bloc de données. Étape 3 : Le transfert de données est effectué de la source à la destination
blk_1594026090263820445,081110 225947 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_1594026090263820445 size 67108864,Normal,Ajout d'un bloc de données dans HDFS,Étape 1 : Le système de fichiers HDFS a détecté un nouveau bloc de données. Étape 2 : Le bloc a été ajouté à la carte de blocs. Étape 3 : Le système a mis à jour la carte de blocs pour refléter les changements
blk_3894335463008345041,081110 230105 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_3894335463008345041,Normal,Le bloc de données a été vérifié avec succès,"Étape 1 : Le système HDFS a lancé une vérification du bloc de données. Étape 2 : La vérification a comparé les données stockées avec les métadonnées. Étape 3 : Les données correspondent aux métadonnées, donc la vérification a réussi."
blk_-6299730951392868297,081110 230202 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.224:50010 is added to blk_-6299730951392868297 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès et son emplacement est enregistré dans le système de fichiers.
blk_157913239647511296,081110 230314 16898 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_157913239647511296 terminating,Normal,Fin de transmission de données,"Étape 1 : Le processus PacketResponder est utilisé pour gérer les transmissions de données dans HDFS. Étape 2 : Lorsqu'un bloc de données est traité, le PacketResponder est terminé. Étape 3 : Le message indique que le PacketResponder 0 pour le bloc blk_157913239647511296 est terminé, ce qui est une opération normale dans HDFS."
blk_-6454539193224916125,081110 230315 16811 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-6454539193224916125 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès. Étape 3 : Le processus de réponse pour le bloc est arrêté.
blk_-3575568207121859434,081110 230338 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.213:50010 is added to blk_-3575568207121859434 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS.
blk_-4325209272072286951,081110 230457 16876 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-4325209272072286951 terminating,Normal,Fin de transmission de données,Étape 1 : Le nœud de données a terminé la transmission de données pour un bloc spécifique. Étape 2 : Le processus PacketResponder a été arrêté après avoir terminé sa tâche. Étape 3 : L'événement est considéré comme normal et ne nécessite pas d'intervention
blk_-5739126205963920408,081110 230508 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.159:50010 is added to blk_-5739126205963920408 size 67108864,Normal,Un bloc de données a été ajouté au système de fichiers HDFS,Étape 1 : Le système de fichiers HDFS a reçu une demande d'ajout d'un bloc de données. Étape 2 : Le bloc de données a été ajouté avec succès au système de fichiers. Étape 3 : Le système de fichiers HDFS a mis à jour la carte de blocs pour refléter les changements
blk_-9056865861421808370,081110 230524 16637 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-9056865861421808370 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le PacketResponder a achevé sa tâche. Étape 3 : Le processus s'est terminé normalement
blk_-6934248664959947757,081110 230536 16598 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-6934248664959947757 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès ou n'est plus nécessaire. Étape 3 : Le PacketResponder est arrêté pour libérer les ressources système.
blk_-2082401934988378573,081110 230545 16742 INFO dfs.DataNode$PacketResponder: Received block blk_-2082401934988378573 of size 67108864 from /10.251.214.112,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données HDFS reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec un identifiant unique. Étape 3 : La taille du bloc est vérifiée pour s'assurer qu'elle correspond aux attentes.
blk_7627900514276120558,081110 230627 16366 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_7627900514276120558 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès. Étape 3 : Le processus de réponse de paquet est arrêté.
blk_-1250775350296476256,081110 230628 16721 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-1250775350296476256 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a été arrêté pour libérer les ressources. Étape 3 : L'opération s'est déroulée avec succès sans erreur
blk_2389216938154332862,081110 230633 16678 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_2389216938154332862 terminating,Normal,Fin de transmission de données,Étape 1 : Le processus PacketResponder est responsable de la transmission de données. Étape 2 : La transmission de données pour le bloc spécifié est terminée. Étape 3 : Le processus PacketResponder est donc arrêté.
blk_7430820184211246929,081110 230859 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_7430820184211246929 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS a détecté un nouveau bloc de données. Étape 2 : Le bloc a été ajouté à la carte de blocs. Étape 3 : Le système a mis à jour la carte de blocs pour refléter les changements
blk_-608202790716579401,081110 231236 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-608202790716579401 is added to invalidSet of 10.251.198.33:50010,Normal,Suppression d'un bloc HDFS,Étape 1 : Le système de fichiers HDFS a détecté un bloc corrompu ou non valide. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système HDFS a enregistré l'événement pour des fins de débogage et de maintenance.
blk_-1335063409877429524,081110 231241 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-1335063409877429524 is added to invalidSet of 10.251.107.196:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système a enregistré l'événement pour suivre les opérations de maintenance
blk_-5236655516146555545,081110 231556 16543 INFO dfs.DataNode$DataXceiver: 10.251.202.181:50010 Served block blk_-5236655516146555545 to /10.251.31.5,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le nœud de données reçoit une demande de lecture de bloc. Étape 2 : Le nœud de données vérifie la disponibilité du bloc. Étape 3 : Le nœud de données transmet le bloc au client
blk_2262752117989012641,081110 231904 17028 WARN dfs.DataNode$DataXceiver: 10.251.75.143:50010:Got exception while serving blk_2262752117989012641 to /10.250.13.188:,Normal,Problème de connexion réseau,Étape 1 : Vérifier l'état du réseau entre les nœuds. Étape 2 : Examiner les journaux de DataNode pour plus de détails. Étape 3 : Réessayer la connexion pour voir si le problème est temporaire.
blk_-4181768899028058192,081110 231911 16933 WARN dfs.DataNode$DataXceiver: 10.251.126.227:50010:Got exception while serving blk_-4181768899028058192 to /10.251.26.177:,Normal,Problème de connexion réseau,Étape 1 : Vérifier la connectivité réseau entre les nœuds. Étape 2 : Examiner les paramètres de configuration de HDFS. Étape 3 : Contrôler les journaux de DataNode pour plus de détails
blk_-7990763409688650846,081110 232739 16715 INFO dfs.DataNode$DataXceiver: 10.251.123.99:50010 Served block blk_-7990763409688650846 to /10.251.197.161,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le nœud de données reçoit une demande de lecture d'un bloc de données. Étape 2 : Le nœud de données vérifie la disponibilité du bloc de données. Étape 3 : Le nœud de données transmet le bloc de données au client qui a émis la demande.
blk_-2656323385657954732,081110 233940 17094 INFO dfs.DataNode$DataXceiver: 10.250.17.225:50010 Served block blk_-2656323385657954732 to /10.250.17.225,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le log indique une opération de lecture de bloc de données. Étape 2 : Le nœud de données a répondu à une demande de bloc de données. Étape 3 : Le bloc de données a été servi avec succès à l'adresse IP spécifiée.
blk_8711213005689112399,081110 235445 16879 INFO dfs.DataNode$DataXceiver: 10.251.127.243:50010 Served block blk_8711213005689112399 to /10.251.74.134,Normal,Le nœud de données a servi un bloc de données à un client,Étape 1 : Le nœud de données reçoit une demande de lecture de données. Étape 2 : Il vérifie la disponibilité du bloc de données demandé. Étape 3 : Il sert le bloc de données au client qui a émis la demande
blk_-3696162841836791939,081111 000037 17163 INFO dfs.DataNode$DataXceiver: 10.251.195.70:50010 Served block blk_-3696162841836791939 to /10.251.195.70,Normal,Le nœud de données a servi un bloc de données,"Étape 1 : Le log indique une opération de lecture de bloc de données, Étape 2 : Le nœud de données a répondu à une demande de lecture, Étape 3 : Le bloc de données a été servi avec succès"
blk_-8915491531889006304,081111 000626 17362 INFO dfs.DataNode$DataXceiver: 10.251.91.84:50010 Served block blk_-8915491531889006304 to /10.251.91.84,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le log indique une opération de lecture de bloc de données. Étape 2 : Le message INFO suggère une opération normale. Étape 3 : L'adresse IP et le port indiquent la source et la destination de la requête
blk_-657087263710195616,081111 000932 16928 INFO dfs.DataNode$DataXceiver: 10.251.90.64:50010 Served block blk_-657087263710195616 to /10.250.14.196,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le nœud de données reçoit une demande de lecture de bloc. Étape 2 : Il vérifie la disponibilité du bloc. Étape 3 : Il sert le bloc au client
blk_-1125621902344947014,081111 002741 17343 INFO dfs.DataNode$DataXceiver: 10.250.10.213:50010 Served block blk_-1125621902344947014 to /10.250.10.213,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le log indique une opération de service de bloc de données. Étape 2 : Le message INFO suggère une opération normale. Étape 3 : Le bloc de données a été servi avec succès à l'adresse IP spécifiée.
blk_481857539063371482,081111 004102 17259 WARN dfs.DataNode$DataXceiver: 10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:,Normal,Problème de connexion réseau,Étape 1 : Vérifier l'état du réseau entre les nœuds. Étape 2 : S'assurer que les paramètres de configuration HDFS sont corrects. Étape 3 : Examiner les journaux de DataNode pour plus de détails sur l'exception
blk_1200136320542454615,081111 004657 17337 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_1200136320542454615 to /10.250.10.6,Normal,Le nœud de données HDFS a servi un bloc de données,Étape 1 : Le log indique une opération de lecture de bloc de données. Étape 2 : Le nœud de données a répondu à une demande de lecture. Étape 3 : Le bloc de données a été servi avec succès à l'adresse IP 10.250.10.6
blk_-8083036675630459841,081111 011254 17716 WARN dfs.DataNode$DataXceiver: 10.251.39.144:50010:Got exception while serving blk_-8083036675630459841 to /10.251.39.209:,Normal,Problème de connexion réseau,Étape 1 : Vérifier la connectivité réseau entre les nœuds. Étape 2 : Examiner les journaux de DataNode pour identifier les erreurs de réseau. Étape 3 : Réinitialiser le service DataNode si nécessaire
blk_-1508527605812345693,081111 012254 17517 WARN dfs.DataNode$DataXceiver: 10.250.7.32:50010:Got exception while serving blk_-1508527605812345693 to /10.251.74.192:,Normal,Problème de connexion réseau,Étape 1 : Vérifier la connectivité réseau entre les nœuds. Étape 2 : Examiner les journaux de DataNode pour identifier les erreurs spécifiques. Étape 3 : Réinitialiser le service DataNode si nécessaire
blk_3905759687686730625,081111 013241 17501 INFO dfs.DataNode$DataXceiver: 10.251.31.180:50010 Served block blk_3905759687686730625 to /10.251.31.180,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le log indique une opération de service de bloc. Étape 2 : Le message INFO suggère une opération normale. Étape 3 : L'adresse IP et le port indiquent la communication entre les nœuds.
blk_342378162324355732,081111 013322 17524 INFO dfs.DataNode$DataXceiver: 10.251.121.224:50010 Served block blk_342378162324355732 to /10.251.121.224,Normal,Le nœud de données HDFS a servi un bloc de données,Étape 1 : Le journal HDFS indique une opération de lecture de bloc de données. Étape 2 : Le message INFO dfs.DataNode$DataXceiver confirme que le nœud de données a traité la demande. Étape 3 : L'adresse IP et le port indiquent que le bloc de données a été servi à un client spécifique.
